"Gene.stable.ID"	"Transcript.stable.ID"	"Gene.name"	"Zebrafish.gene.stable.ID"	"Zebrafish.gene.name"
"4212"	"ENSG00000115310"	"ENST00000402434"	"RTN4"	"ENSDARG00000044601"	"rtn4a"
"4213"	"ENSG00000115310"	"ENST00000394609"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4214"	"ENSG00000115310"	"ENST00000405240"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4215"	"ENSG00000115310"	"ENST00000357376"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4216"	"ENSG00000115310"	"ENST00000337526"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4217"	"ENSG00000115310"	"ENST00000317610"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4218"	"ENSG00000115310"	"ENST00000357732"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4219"	"ENSG00000115310"	"ENST00000394611"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4220"	"ENSG00000115310"	"ENST00000404909"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4221"	"ENSG00000115310"	"ENST00000486085"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4222"	"ENSG00000115310"	"ENST00000491592"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4223"	"ENSG00000115310"	"ENST00000485749"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4224"	"ENSG00000115310"	"ENST00000438462"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4225"	"ENSG00000115310"	"ENST00000427710"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4226"	"ENSG00000115310"	"ENST00000461004"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4227"	"ENSG00000115310"	"ENST00000402434"	"RTN4"	"ENSDARG00000104347"	"rtn4b"
"4834"	"ENSG00000164930"	"ENST00000522566"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4835"	"ENSG00000164930"	"ENST00000522484"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4836"	"ENSG00000164930"	"ENST00000523933"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4837"	"ENSG00000164930"	"ENST00000523739"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4838"	"ENSG00000164930"	"ENST00000519011"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4839"	"ENSG00000164930"	"ENST00000521195"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4840"	"ENSG00000164930"	"ENST00000358755"	"FZD6"	"ENSDARG00000104874"	"CABZ01088508.1"
"4968"	"ENSG00000125965"	"ENST00000374369"	"GDF5"	"ENSDARG00000002760"	"gdf5"
"4969"	"ENSG00000125965"	"ENST00000374372"	"GDF5"	"ENSDARG00000002760"	"gdf5"
"5000"	"ENSG00000243897"	"ENST00000436155"	"EGFL8"	""	""
"5001"	"ENSG00000243897"	"ENST00000450526"	"EGFL8"	""	""
"5002"	"ENSG00000243897"	"ENST00000454755"	"EGFL8"	""	""
"5003"	"ENSG00000243897"	"ENST00000498349"	"EGFL8"	""	""
"5004"	"ENSG00000243897"	"ENST00000470020"	"EGFL8"	""	""
"5005"	"ENSG00000243897"	"ENST00000473418"	"EGFL8"	""	""
"5105"	"ENSG00000188778"	"ENST00000345060"	"ADRB3"	"ENSDARG00000053646"	"adrb3a"
"5106"	"ENSG00000188778"	"ENST00000520341"	"ADRB3"	"ENSDARG00000053646"	"adrb3a"
"5107"	"ENSG00000188778"	"ENST00000345060"	"ADRB3"	"ENSDARG00000052919"	"adrb3b"
"5108"	"ENSG00000188778"	"ENST00000520341"	"ADRB3"	"ENSDARG00000052919"	"adrb3b"
"5113"	"ENSG00000095739"	"ENST00000375533"	"BAMBI"	"ENSDARG00000099677"	"bambib"
"5114"	"ENSG00000095739"	"ENST00000497699"	"BAMBI"	"ENSDARG00000099677"	"bambib"
"5115"	"ENSG00000095739"	"ENST00000375533"	"BAMBI"	"ENSDARG00000055381"	"bambia"
"5116"	"ENSG00000095739"	"ENST00000497699"	"BAMBI"	"ENSDARG00000055381"	"bambia"
"5142"	"ENSG00000149564"	"ENST00000444566"	"ESAM"	"ENSDARG00000077039"	"esama"
"5143"	"ENSG00000149564"	"ENST00000485116"	"ESAM"	"ENSDARG00000077039"	"esama"
"5144"	"ENSG00000149564"	"ENST00000417453"	"ESAM"	"ENSDARG00000077039"	"esama"
"5145"	"ENSG00000149564"	"ENST00000278927"	"ESAM"	"ENSDARG00000077039"	"esama"
"5146"	"ENSG00000149564"	"ENST00000464067"	"ESAM"	"ENSDARG00000077039"	"esama"
"5147"	"ENSG00000149564"	"ENST00000435477"	"ESAM"	"ENSDARG00000077039"	"esama"
"5148"	"ENSG00000149564"	"ENST00000444566"	"ESAM"	"ENSDARG00000076639"	"esamb"
"5149"	"ENSG00000149564"	"ENST00000485116"	"ESAM"	"ENSDARG00000076639"	"esamb"
"5150"	"ENSG00000149564"	"ENST00000417453"	"ESAM"	"ENSDARG00000076639"	"esamb"
"5151"	"ENSG00000149564"	"ENST00000278927"	"ESAM"	"ENSDARG00000076639"	"esamb"
"5152"	"ENSG00000149564"	"ENST00000464067"	"ESAM"	"ENSDARG00000076639"	"esamb"
"5153"	"ENSG00000149564"	"ENST00000435477"	"ESAM"	"ENSDARG00000076639"	"esamb"
"5227"	"ENSG00000170255"	"ENST00000302797"	"MRGPRX1"	""	""
"5228"	"ENSG00000170255"	"ENST00000526914"	"MRGPRX1"	""	""
"5558"	"ENSG00000170962"	"ENST00000393158"	"PDGFD"	"ENSDARG00000077677"	"pdgfd"
"5559"	"ENSG00000170962"	"ENST00000302251"	"PDGFD"	"ENSDARG00000077677"	"pdgfd"
"5560"	"ENSG00000170962"	"ENST00000529268"	"PDGFD"	"ENSDARG00000077677"	"pdgfd"
"5582"	"ENSG00000135919"	"ENST00000409304"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5583"	"ENSG00000135919"	"ENST00000258405"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5584"	"ENSG00000135919"	"ENST00000473202"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5585"	"ENSG00000135919"	"ENST00000409840"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5586"	"ENSG00000135919"	"ENST00000447280"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5587"	"ENSG00000135919"	"ENST00000478966"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5588"	"ENSG00000135919"	"ENST00000432738"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5589"	"ENSG00000135919"	"ENST00000489065"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5590"	"ENSG00000135919"	"ENST00000454956"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5591"	"ENSG00000135919"	"ENST00000423446"	"SERPINE2"	"ENSDARG00000029353"	"serpine2"
"5596"	"ENSG00000173482"	"ENST00000580170"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5597"	"ENSG00000173482"	"ENST00000332175"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5598"	"ENSG00000173482"	"ENST00000400053"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5599"	"ENSG00000173482"	"ENST00000578916"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5600"	"ENSG00000173482"	"ENST00000578600"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5601"	"ENSG00000173482"	"ENST00000578571"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5602"	"ENSG00000173482"	"ENST00000578698"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5603"	"ENSG00000173482"	"ENST00000583289"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5604"	"ENSG00000173482"	"ENST00000577468"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5605"	"ENSG00000173482"	"ENST00000577827"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5606"	"ENSG00000173482"	"ENST00000578093"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5607"	"ENSG00000173482"	"ENST00000580838"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5608"	"ENSG00000173482"	"ENST00000583153"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5609"	"ENSG00000173482"	"ENST00000580949"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5610"	"ENSG00000173482"	"ENST00000400060"	"PTPRM"	"ENSDARG00000114762"	"CABZ01084131.1"
"5611"	"ENSG00000173482"	"ENST00000580170"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5612"	"ENSG00000173482"	"ENST00000332175"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5613"	"ENSG00000173482"	"ENST00000400053"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5614"	"ENSG00000173482"	"ENST00000578916"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5615"	"ENSG00000173482"	"ENST00000578600"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5616"	"ENSG00000173482"	"ENST00000578571"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5617"	"ENSG00000173482"	"ENST00000578698"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5618"	"ENSG00000173482"	"ENST00000583289"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5619"	"ENSG00000173482"	"ENST00000577468"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5620"	"ENSG00000173482"	"ENST00000577827"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5621"	"ENSG00000173482"	"ENST00000578093"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5622"	"ENSG00000173482"	"ENST00000580838"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5623"	"ENSG00000173482"	"ENST00000583153"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5624"	"ENSG00000173482"	"ENST00000580949"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5625"	"ENSG00000173482"	"ENST00000400060"	"PTPRM"	"ENSDARG00000089172"	"si:ch1073-391i24.1"
"5742"	"ENSG00000274533"	"ENST00000610558"	"KIR2DS4"	""	""
"6366"	"ENSG00000095539"	"ENST00000519649"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6367"	"ENSG00000095539"	"ENST00000521006"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6368"	"ENSG00000095539"	"ENST00000518124"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6369"	"ENSG00000095539"	"ENST00000518244"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6370"	"ENSG00000095539"	"ENST00000370250"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6371"	"ENSG00000095539"	"ENST00000517724"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6372"	"ENSG00000095539"	"ENST00000210633"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6373"	"ENSG00000095539"	"ENST00000519756"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6374"	"ENSG00000095539"	"ENST00000518948"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6375"	"ENSG00000095539"	"ENST00000476171"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6376"	"ENSG00000095539"	"ENST00000484128"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6377"	"ENSG00000095539"	"ENST00000613292"	"SEMA4G"	"ENSDARG00000076595"	"sema4ga"
"6378"	"ENSG00000095539"	"ENST00000519649"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6379"	"ENSG00000095539"	"ENST00000521006"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6380"	"ENSG00000095539"	"ENST00000518124"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6381"	"ENSG00000095539"	"ENST00000518244"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6382"	"ENSG00000095539"	"ENST00000370250"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6383"	"ENSG00000095539"	"ENST00000517724"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6384"	"ENSG00000095539"	"ENST00000210633"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6385"	"ENSG00000095539"	"ENST00000519756"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6386"	"ENSG00000095539"	"ENST00000518948"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6387"	"ENSG00000095539"	"ENST00000476171"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6388"	"ENSG00000095539"	"ENST00000484128"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6389"	"ENSG00000095539"	"ENST00000613292"	"SEMA4G"	"ENSDARG00000088143"	"sema4gb"
"6410"	"ENSG00000120088"	"ENST00000347197"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6411"	"ENSG00000120088"	"ENST00000314537"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6412"	"ENSG00000120088"	"ENST00000352855"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6413"	"ENSG00000120088"	"ENST00000577353"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6414"	"ENSG00000120088"	"ENST00000398285"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6415"	"ENSG00000120088"	"ENST00000582766"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6416"	"ENSG00000120088"	"ENST00000580955"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6417"	"ENSG00000120088"	"ENST00000583888"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6418"	"ENSG00000120088"	"ENST00000581479"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6419"	"ENSG00000120088"	"ENST00000580876"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6420"	"ENSG00000120088"	"ENST00000535778"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6421"	"ENSG00000120088"	"ENST00000339069"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6422"	"ENSG00000120088"	"ENST00000293493"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6423"	"ENSG00000120088"	"ENST00000619154"	"CRHR1"	"ENSDARG00000003989"	"crhr1"
"6523"	"ENSG00000107018"	"ENST00000487557"	"RLN1"	""	""
"6524"	"ENSG00000107018"	"ENST00000223862"	"RLN1"	""	""
"6682"	"ENSG00000142156"	"ENST00000361866"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6683"	"ENSG00000142156"	"ENST00000492851"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6684"	"ENSG00000142156"	"ENST00000466285"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6685"	"ENSG00000142156"	"ENST00000463060"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6686"	"ENSG00000142156"	"ENST00000498614"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6687"	"ENSG00000142156"	"ENST00000486023"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6688"	"ENSG00000142156"	"ENST00000612273"	"COL6A1"	"ENSDARG00000074908"	"col6a1"
"6789"	"ENSG00000112164"	"ENST00000373256"	"GLP1R"	""	""
"6837"	"ENSG00000229252"	"ENST00000415289"	"HLA-E"	""	""
"6838"	"ENSG00000229252"	"ENST00000486452"	"HLA-E"	""	""
"6839"	"ENSG00000229252"	"ENST00000462399"	"HLA-E"	""	""
"6927"	"ENSG00000276615"	"ENST00000615381"	"KEL"	""	""
"6928"	"ENSG00000276615"	"ENST00000633816"	"KEL"	""	""
"6929"	"ENSG00000276615"	"ENST00000633860"	"KEL"	""	""
"6930"	"ENSG00000276615"	"ENST00000633614"	"KEL"	""	""
"6931"	"ENSG00000276615"	"ENST00000633778"	"KEL"	""	""
"6932"	"ENSG00000276615"	"ENST00000634110"	"KEL"	""	""
"6933"	"ENSG00000276615"	"ENST00000633704"	"KEL"	""	""
"6934"	"ENSG00000276615"	"ENST00000632261"	"KEL"	""	""
"6935"	"ENSG00000276615"	"ENST00000631527"	"KEL"	""	""
"7051"	"ENSG00000105371"	"ENST00000380770"	"ICAM4"	""	""
"7052"	"ENSG00000105371"	"ENST00000340992"	"ICAM4"	""	""
"7053"	"ENSG00000105371"	"ENST00000393717"	"ICAM4"	""	""
"7185"	"ENSG00000107020"	"ENST00000223864"	"PLGRKT"	"ENSDARG00000100789"	"plgrkt"
"7186"	"ENSG00000107020"	"ENST00000482696"	"PLGRKT"	"ENSDARG00000100789"	"plgrkt"
"7187"	"ENSG00000107020"	"ENST00000472145"	"PLGRKT"	"ENSDARG00000100789"	"plgrkt"
"7188"	"ENSG00000107020"	"ENST00000473877"	"PLGRKT"	"ENSDARG00000100789"	"plgrkt"
"7344"	"ENSG00000231624"	"ENST00000412706"	"C6orf15"	""	""
"7423"	"ENSG00000278327"	"ENST00000611990"	"KIR2DL3"	""	""
"7443"	"ENSG00000118972"	"ENST00000237837"	"FGF23"	"ENSDARG00000045854"	"fgf23"
"7446"	"ENSG00000146013"	"ENST00000274721"	"GFRA3"	"ENSDARG00000087704"	"gfra3"
"7447"	"ENSG00000146013"	"ENST00000378362"	"GFRA3"	"ENSDARG00000087704"	"gfra3"
"7566"	"ENSG00000038427"	"ENST00000265077"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7567"	"ENSG00000038427"	"ENST00000503923"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7568"	"ENSG00000038427"	"ENST00000512590"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7569"	"ENSG00000038427"	"ENST00000513960"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7570"	"ENSG00000038427"	"ENST00000513984"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7571"	"ENSG00000038427"	"ENST00000502527"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7572"	"ENSG00000038427"	"ENST00000515397"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7573"	"ENSG00000038427"	"ENST00000513016"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7574"	"ENSG00000038427"	"ENST00000507162"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7575"	"ENSG00000038427"	"ENST00000505615"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7576"	"ENSG00000038427"	"ENST00000342785"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7577"	"ENSG00000038427"	"ENST00000343200"	"VCAN"	"ENSDARG00000103515"	"vcana"
"7578"	"ENSG00000038427"	"ENST00000265077"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7579"	"ENSG00000038427"	"ENST00000503923"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7580"	"ENSG00000038427"	"ENST00000512590"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7581"	"ENSG00000038427"	"ENST00000513960"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7582"	"ENSG00000038427"	"ENST00000513984"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7583"	"ENSG00000038427"	"ENST00000502527"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7584"	"ENSG00000038427"	"ENST00000515397"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7585"	"ENSG00000038427"	"ENST00000513016"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7586"	"ENSG00000038427"	"ENST00000507162"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7587"	"ENSG00000038427"	"ENST00000505615"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7588"	"ENSG00000038427"	"ENST00000342785"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7589"	"ENSG00000038427"	"ENST00000343200"	"VCAN"	"ENSDARG00000009401"	"vcanb"
"7648"	"ENSG00000090339"	"ENST00000264832"	"ICAM1"	""	""
"7649"	"ENSG00000090339"	"ENST00000423829"	"ICAM1"	""	""
"7650"	"ENSG00000090339"	"ENST00000588645"	"ICAM1"	""	""
"7651"	"ENSG00000090339"	"ENST00000585443"	"ICAM1"	""	""
"7652"	"ENSG00000090339"	"ENST00000592686"	"ICAM1"	""	""
"8554"	"ENSG00000197635"	"ENST00000360534"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8555"	"ENSG00000197635"	"ENST00000434918"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8556"	"ENSG00000197635"	"ENST00000491591"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8557"	"ENSG00000197635"	"ENST00000490286"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8558"	"ENSG00000197635"	"ENST00000494507"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8559"	"ENSG00000197635"	"ENST00000468903"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8560"	"ENSG00000197635"	"ENST00000416189"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8561"	"ENSG00000197635"	"ENST00000497461"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8562"	"ENSG00000197635"	"ENST00000461836"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8563"	"ENSG00000197635"	"ENST00000413651"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8564"	"ENSG00000197635"	"ENST00000628861"	"DPP4"	"ENSDARG00000079420"	"dpp4"
"8565"	"ENSG00000197635"	"ENST00000360534"	"DPP4"	"ENSDARG00000078468"	"fap"
"8566"	"ENSG00000197635"	"ENST00000434918"	"DPP4"	"ENSDARG00000078468"	"fap"
"8567"	"ENSG00000197635"	"ENST00000491591"	"DPP4"	"ENSDARG00000078468"	"fap"
"8568"	"ENSG00000197635"	"ENST00000490286"	"DPP4"	"ENSDARG00000078468"	"fap"
"8569"	"ENSG00000197635"	"ENST00000494507"	"DPP4"	"ENSDARG00000078468"	"fap"
"8570"	"ENSG00000197635"	"ENST00000468903"	"DPP4"	"ENSDARG00000078468"	"fap"
"8571"	"ENSG00000197635"	"ENST00000416189"	"DPP4"	"ENSDARG00000078468"	"fap"
"8572"	"ENSG00000197635"	"ENST00000497461"	"DPP4"	"ENSDARG00000078468"	"fap"
"8573"	"ENSG00000197635"	"ENST00000461836"	"DPP4"	"ENSDARG00000078468"	"fap"
"8574"	"ENSG00000197635"	"ENST00000413651"	"DPP4"	"ENSDARG00000078468"	"fap"
"8575"	"ENSG00000197635"	"ENST00000628861"	"DPP4"	"ENSDARG00000078468"	"fap"
"8831"	"ENSG00000172638"	"ENST00000527277"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8832"	"ENSG00000172638"	"ENST00000531972"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8833"	"ENSG00000172638"	"ENST00000526628"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8834"	"ENSG00000172638"	"ENST00000526911"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8835"	"ENSG00000172638"	"ENST00000531645"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8836"	"ENSG00000172638"	"ENST00000528176"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8837"	"ENSG00000172638"	"ENST00000307998"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8838"	"ENSG00000172638"	"ENST00000524408"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8839"	"ENSG00000172638"	"ENST00000532648"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8840"	"ENSG00000172638"	"ENST00000528409"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8841"	"ENSG00000172638"	"ENST00000530806"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8842"	"ENSG00000172638"	"ENST00000525392"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8843"	"ENSG00000172638"	"ENST00000532084"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8844"	"ENSG00000172638"	"ENST00000531005"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8845"	"ENSG00000172638"	"ENST00000527969"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8846"	"ENSG00000172638"	"ENST00000533347"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8847"	"ENSG00000172638"	"ENST00000526624"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8848"	"ENSG00000172638"	"ENST00000527378"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8849"	"ENSG00000172638"	"ENST00000530850"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8850"	"ENSG00000172638"	"ENST00000529870"	"EFEMP2"	"ENSDARG00000020811"	"efemp2b"
"8851"	"ENSG00000172638"	"ENST00000527277"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8852"	"ENSG00000172638"	"ENST00000531972"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8853"	"ENSG00000172638"	"ENST00000526628"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8854"	"ENSG00000172638"	"ENST00000526911"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8855"	"ENSG00000172638"	"ENST00000531645"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8856"	"ENSG00000172638"	"ENST00000528176"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8857"	"ENSG00000172638"	"ENST00000307998"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8858"	"ENSG00000172638"	"ENST00000524408"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8859"	"ENSG00000172638"	"ENST00000532648"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8860"	"ENSG00000172638"	"ENST00000528409"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8861"	"ENSG00000172638"	"ENST00000530806"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8862"	"ENSG00000172638"	"ENST00000525392"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8863"	"ENSG00000172638"	"ENST00000532084"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8864"	"ENSG00000172638"	"ENST00000531005"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8865"	"ENSG00000172638"	"ENST00000527969"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8866"	"ENSG00000172638"	"ENST00000533347"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8867"	"ENSG00000172638"	"ENST00000526624"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8868"	"ENSG00000172638"	"ENST00000527378"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8869"	"ENSG00000172638"	"ENST00000530850"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8870"	"ENSG00000172638"	"ENST00000529870"	"EFEMP2"	"ENSDARG00000094324"	"efemp2a"
"8925"	"ENSG00000099617"	"ENST00000215368"	"EFNA2"	"ENSDARG00000079740"	"efna2b"
"8926"	"ENSG00000099617"	"ENST00000215368"	"EFNA2"	"ENSDARG00000031372"	"efna2a"
"9131"	"ENSG00000277709"	"ENST00000617195"	"KIR3DL2"	""	""
"9514"	"ENSG00000183729"	"ENST00000331251"	"NPBWR1"	""	""
